Date,Day,Meal Type,Food Item,Wasted (kg),Consumed (kg),Prepared (kg),Number of Students,Season,Holiday or Weekday,Food Category,Meal Cost per Student,Total Cost,Nutritional Value (Calories),Protein_Content_g,Carbohydrates_g,Fat_Content_g,Average_Rating,Leftovers_%,1kg Cost (Min),1kg Cost (Max),Consumption Ratio
2022-04-09,Tuesday,Dinner,banana,5.16,38.45,43.61,439,Spring,Weekday,Side Dish,32.62,14320.18,299,20.32,25.46,13.55,4.1,15.02,156,198,0.9312
2022-04-09,Tuesday,Lunch,Thick curd,3.16,33.07,36.23,337,Spring,Weekday,Side Dish,38.65,13025.05,470,13.46,50.82,15.64,2.7,17.39,156,198,0.4447
2022-04-08,Monday,Breakfast,Upma(wheat),4.07,44.05,48.12,459,Spring,Weekday,Snack,41.62,19103.58,179,21.51,47.44,4.66,4.1,25.17,156,198,0.3055
2022-04-08,Monday,Lunch,Kaarakolambu,4.67,38.0,42.67,84,Spring,Weekday,Beverage,44.79,3762.36,284,5.52,45.46,18.07,1.4,12.82,120,150,0.9531
2022-04-08,Monday,Lunch,Rice,4.95,41.81,46.76,84,Spring,Weekday,Main Dish,38.65,3246.6,303,11.63,47.14,16.94,3.0,22.36,40,60,0.9572
2022-04-08,Monday,Breakfast,Coffee,2.3,36.6,38.9,459,Spring,Weekday,Beverage,39.07,17933.13,293,24.11,70.77,8.28,1.8,11.18,400,500,0.772
2022-04-08,Monday,Breakfast,Venpongal,3.06,27.14,30.2,459,Spring,Weekday,Snack,26.48,12154.32,110,21.53,39.16,19.87,3.9,24.85,100,120,0.7596
2022-04-08,Monday,Breakfast,Sweet Pongal,2.94,46.02,48.96,459,Spring,Weekday,Main Dish,38.29,17575.11,403,7.46,75.4,2.86,3.8,26.05,120,150,0.9387
2022-04-08,Monday,Breakfast,Vadai,0.75,28.11,28.86,459,Spring,Weekday,Snack,14.66,6728.94,545,9.35,77.36,2.11,1.0,18.74,100,120,0.9653
2022-04-08,Monday,Breakfast,Chutney Sambar,4.39,36.81,41.2,459,Spring,Weekday,Main Dish,41.39,18998.01,223,9.63,35.13,19.27,4.5,2.42,156,198,0.5165
2022-04-08,Monday,Lunch,carrot beans poriyal,5.48,39.95,45.43,84,Spring,Weekday,Main Dish,40.7,3418.8,197,29.2,45.58,13.15,4.4,15.92,156,198,0.912
2022-04-08,Monday,Lunch,dhal,5.86,31.06,36.92,84,Spring,Weekday,Main Dish,30.6,2570.4,492,7.05,29.41,5.36,4.0,25.2,156,198,0.2879
2022-04-08,Monday,Dinner,Groundnut chutney,4.63,34.06,38.69,126,Spring,Weekday,Beverage,21.93,2763.18,400,21.1,53.42,19.89,3.5,6.59,156,198,0.9483
2022-04-08,Monday,Lunch,Rasam,5.05,38.75,43.8,84,Spring,Weekday,Snack,27.11,2277.24,389,12.39,52.25,18.51,1.4,22.95,80,100,0.6596
2022-04-08,Monday,Snacks,Cake,2.72,34.48,37.2,68,Spring,Weekday,Beverage,30.92,2102.56,269,8.03,58.11,12.4,1.0,20.87,300,500,0.9194
2022-04-08,Monday,Lunch,Appalam,7.43,46.51,53.94,84,Spring,Weekday,Side Dish,41.92,3521.28,297,24.23,21.35,10.35,4.3,2.36,150,200,0.7497
2022-04-08,Monday,Dinner,Sambar,4.75,23.39,28.14,126,Spring,Weekday,Beverage,20.22,2547.72,322,24.37,21.08,2.31,3.2,23.57,120,150,0.8934
2022-04-08,Monday,Dinner,Dosai,2.02,21.2,23.22,126,Spring,Weekday,Beverage,30.69,3866.94,425,20.38,74.57,9.9,4.7,27.54,100,120,0.8493
2022-04-08,Monday,Dinner,banana,2.28,22.68,24.96,126,Spring,Weekday,Main Dish,29.68,3739.68,396,18.26,67.24,11.78,3.7,24.78,156,198,0.5713
2022-04-08,Monday,Snacks,Tea,2.6,28.99,31.59,68,Spring,Weekday,Main Dish,33.76,2295.68,413,10.14,60.8,8.76,3.8,18.3,200,250,0.8417
2022-04-08,Monday,Lunch,Ghee,1.4,24.02,25.42,84,Spring,Weekday,Snack,42.75,3591.0,135,14.55,66.88,10.24,2.4,16.51,500,600,0.9213
2022-04-08,Monday,Lunch,Thick curd,5.14,37.24,42.38,84,Spring,Weekday,Beverage,15.07,1265.88,290,20.62,46.65,3.86,4.1,17.7,156,198,0.8483
2022-04-07,Sunday,Lunch,Vadagam,1.35,30.31,31.66,205,Spring,Holiday,Side Dish,26.1,5350.5,588,7.12,78.33,11.64,2.8,21.08,200,250,0.8737
2022-04-07,Sunday,Breakfast,Bread,6.95,42.01,48.96,488,Spring,Holiday,Side Dish,48.34,23589.92,447,20.92,31.15,9.81,3.3,12.52,60,80,0.9592
2022-04-07,Sunday,Breakfast,Butter,2.71,39.19,41.9,488,Spring,Holiday,Main Dish,21.97,10721.36,588,20.35,78.68,5.46,2.0,23.91,400,500,0.9284
2022-04-07,Sunday,Breakfast,Jam,1.19,29.15,30.34,488,Spring,Holiday,Beverage,29.39,14342.32,120,6.67,79.66,10.79,4.3,15.94,200,250,0.8352
2022-04-07,Sunday,Breakfast,Ragi Koozh,5.22,46.28,51.5,488,Spring,Holiday,Snack,28.59,13951.92,220,17.96,53.34,9.22,1.2,14.42,80,100,0.8344
2022-04-07,Sunday,Breakfast,Milk,2.56,19.38,21.94,488,Spring,Holiday,Main Dish,47.47,23165.36,390,8.75,30.21,16.32,3.8,24.21,50,60,0.6791
2022-04-07,Sunday,Breakfast,Onion,3.12,25.39,28.51,488,Spring,Holiday,Main Dish,42.26,20622.88,354,23.44,38.97,15.74,2.8,12.7,40,60,0.9298
2022-04-07,Sunday,Breakfast,Moor milagai,5.29,38.9,44.19,488,Spring,Holiday,Beverage,47.07,22970.16,457,17.81,45.47,4.41,3.9,24.06,156,198,0.8869
2022-04-07,Sunday,Lunch,Kushka,3.68,33.86,37.54,205,Spring,Holiday,Side Dish,43.34,8884.7,249,22.01,38.56,3.59,4.7,3.02,150,200,0.9201
2022-04-07,Sunday,Lunch,Salna,5.8,33.83,39.63,205,Spring,Holiday,Side Dish,11.93,2445.65,343,6.04,36.84,18.35,4.0,19.09,120,150,0.8738
2022-04-07,Sunday,Lunch,Raitha,5.29,31.42,36.71,205,Spring,Holiday,Side Dish,17.3,3546.5,587,22.91,29.2,17.44,1.6,26.97,80,100,0.8638
2022-04-07,Sunday,Dinner,Banana,3.17,45.58,48.75,107,Spring,Holiday,Main Dish,36.38,3892.66,125,24.37,61.28,18.9,2.1,11.47,40,60,0.7044
2022-04-07,Sunday,Lunch,Rasam,6.05,40.18,46.23,205,Spring,Holiday,Side Dish,39.54,8105.7,351,6.78,20.02,11.48,2.8,18.13,80,100,0.3734
2022-04-07,Sunday,Snacks,Tea,1.79,26.97,28.76,197,Spring,Holiday,Side Dish,37.2,7328.4,359,5.3,55.77,11.71,1.3,13.0,200,250,0.6245
2022-04-07,Sunday,Snacks,Masala pori,1.55,41.3,42.85,197,Spring,Holiday,Beverage,32.19,6341.43,133,28.91,74.96,17.49,3.9,11.48,156,198,0.7732
2022-04-07,Sunday,Dinner,Tomato Sevai,4.92,35.93,40.85,107,Spring,Holiday,Main Dish,43.29,4632.03,107,23.44,37.28,3.76,2.2,3.2,100,120,0.6673
2022-04-07,Sunday,Dinner,White sevai,7.13,45.73,52.86,107,Spring,Holiday,Side Dish,14.72,1575.04,389,13.83,31.13,6.33,1.2,4.03,156,198,0.9432
2022-04-07,Sunday,Dinner,Kadal curry,2.74,38.15,40.89,107,Spring,Holiday,Beverage,16.06,1718.42,408,12.41,59.1,9.32,4.6,25.11,156,198,0.5473
2022-04-07,Sunday,Dinner,Coconut milk,2.3,36.51,38.81,107,Spring,Holiday,Snack,11.64,1245.48,131,13.74,62.76,17.59,2.9,22.49,156,198,0.9003
2022-04-07,Sunday,Lunch,Rice,3.49,29.85,33.34,205,Spring,Holiday,Beverage,35.08,7191.4,417,6.8,64.0,3.05,4.2,6.73,40,60,0.91
2022-04-06,Saturday,Breakfast,Coffee,5.88,33.38,39.26,476,Spring,Holiday,Beverage,16.58,7892.08,492,27.3,20.18,5.85,1.3,25.65,400,500,0.9745
2022-04-06,Saturday,Breakfast,Chappathi,7.33,46.05,53.38,476,Spring,Holiday,Snack,48.63,23147.88,177,14.4,25.11,2.19,4.9,19.67,100,120,0.9063
2022-04-06,Saturday,Lunch,Dal,2.12,41.65,43.77,85,Spring,Holiday,Beverage,33.13,2816.05,246,24.67,75.67,19.62,1.4,7.24,100,120,0.9772
2022-04-06,Saturday,Lunch,Rice,6.65,46.94,53.59,85,Spring,Holiday,Beverage,38.76,3294.6,167,28.88,34.88,11.93,1.2,28.85,40,60,0.267
2022-04-06,Saturday,Lunch,Beetroot Poriyal,4.09,49.86,53.95,85,Spring,Holiday,Snack,22.12,1880.2,539,22.2,63.24,7.11,3.2,17.22,156,198,0.6665
2022-04-06,Saturday,Breakfast,Jam,1.9,45.95,47.85,476,Spring,Holiday,Main Dish,10.96,5216.96,278,24.63,77.37,11.2,3.9,10.35,200,250,0.9791
2022-04-06,Saturday,Breakfast,Potato peas curry,2.82,31.38,34.2,476,Spring,Holiday,Beverage,39.64,18868.64,348,16.49,59.22,9.63,3.6,2.82,156,198,0.9123
2022-04-06,Saturday,Breakfast,Kichadi,3.27,36.65,39.92,476,Spring,Holiday,Side Dish,41.67,19834.92,232,14.86,59.01,14.12,4.4,4.24,100,120,0.364
2022-04-06,Saturday,Lunch,Kollu thovaiyal,2.39,44.15,46.54,85,Spring,Holiday,Side Dish,29.1,2473.5,264,12.89,75.93,3.32,1.3,22.86,156,198,0.9785
2022-04-06,Saturday,Lunch,Thick curd,5.18,45.93,51.11,85,Spring,Holiday,Main Dish,10.24,870.4,552,26.02,50.83,8.82,2.8,24.18,156,198,0.5132
2022-04-06,Saturday,Lunch,Appalam,1.4,30.94,32.34,85,Spring,Holiday,Side Dish,46.65,3965.25,455,15.94,65.95,6.37,1.9,0.95,150,200,0.9301
2022-04-06,Saturday,Lunch,Rasam,5.19,36.7,41.89,85,Spring,Holiday,Beverage,42.24,3590.4,126,11.37,25.49,6.47,4.4,16.29,80,100,0.4108
2022-04-06,Saturday,Snacks,Tea,6.09,47.8,53.89,242,Spring,Holiday,Snack,15.15,3666.3,403,5.96,33.89,16.73,3.8,8.28,200,250,0.5146
2022-04-06,Saturday,Snacks,Bajji,3.09,23.97,27.06,242,Spring,Holiday,Beverage,14.6,3533.2,143,27.54,30.87,18.43,3.6,26.92,150,200,0.8204
2022-04-06,Saturday,Dinner,Idli,2.61,44.61,47.22,244,Spring,Holiday,Side Dish,37.24,9086.56,369,16.54,68.62,5.64,2.3,7.09,80,100,0.9788
2022-04-06,Saturday,Dinner,Coconut chutney,8.12,45.65,53.77,244,Spring,Holiday,Side Dish,42.46,10360.24,129,20.93,28.1,11.77,2.0,2.29,156,198,0.907
2022-04-06,Saturday,Dinner,Sambar,4.27,41.71,45.98,244,Spring,Holiday,Snack,36.16,8823.04,564,21.48,48.12,13.46,2.4,4.8,120,150,0.8913
2022-04-06,Saturday,Dinner,Banana,2.75,39.81,42.56,244,Spring,Holiday,Beverage,12.71,3101.24,119,27.38,76.31,11.39,4.2,25.11,40,60,0.7679
2022-04-05,Friday,Breakfast,Kambu Dosai,4.92,30.53,35.45,124,Spring,Weekday,Beverage,28.16,3491.84,425,10.38,39.8,5.53,1.3,24.54,100,120,0.3168
2022-04-05,Friday,Breakfast,Semiya,1.58,36.8,38.38,124,Spring,Weekday,Beverage,23.49,2912.76,496,5.3,77.73,12.47,3.7,17.25,80,100,0.9479
2022-04-05,Friday,Breakfast,Sambar,3.86,49.43,53.29,124,Spring,Weekday,Beverage,28.4,3521.6,567,11.03,74.09,16.15,4.2,13.99,120,150,0.9223
2022-04-05,Friday,Breakfast,Coconut chutney,2.64,14.62,17.26,124,Spring,Weekday,Snack,49.44,6130.56,118,29.4,36.22,5.05,4.8,19.41,156,198,0.719
2022-04-05,Friday,Breakfast,Coffee,2.12,17.95,20.07,124,Spring,Weekday,Beverage,11.65,1444.6,351,25.04,68.21,3.95,1.6,13.99,400,500,0.9821
2022-04-05,Friday,Lunch,Rice,1.67,38.76,40.43,70,Spring,Weekday,Main Dish,37.65,2635.5,327,28.99,79.74,15.49,3.1,19.33,40,60,0.8763
2022-04-05,Friday,Lunch,Mullangi sambar,4.87,40.58,45.45,70,Spring,Weekday,Beverage,29.63,2074.1,247,17.2,35.16,7.49,3.3,9.22,156,198,0.89
2022-04-05,Friday,Lunch,vazhathandu,6.02,48.2,54.22,70,Spring,Weekday,Main Dish,10.84,758.8,347,7.74,46.21,19.13,4.7,25.15,156,198,0.3051
2022-04-05,Friday,Lunch,Appalam,5.45,41.52,46.97,70,Spring,Weekday,Beverage,36.76,2573.2,224,18.7,51.21,14.86,3.5,21.06,150,200,0.742
2022-04-05,Friday,Lunch,Rasam,3.62,31.65,35.27,70,Spring,Weekday,Beverage,13.01,910.7,138,16.36,37.7,7.88,1.6,9.9,80,100,0.9433
2022-04-05,Friday,Snacks,Badam milk,4.88,39.76,44.64,68,Spring,Weekday,Beverage,26.13,1776.84,597,7.45,33.21,11.43,3.6,14.62,156,198,0.9552
2022-04-05,Friday,Snacks,Masal vadai,5.03,32.93,37.96,68,Spring,Weekday,Beverage,45.0,3060.0,453,17.21,36.92,3.42,3.8,5.24,156,198,0.8946
2022-04-05,Friday,Dinner,Mushroom biriyani,4.15,25.88,30.03,494,Spring,Weekday,Main Dish,28.7,14177.8,405,8.75,46.62,4.12,4.5,2.33,156,198,0.4745
2022-04-05,Friday,Dinner,curd rice,6.8,37.33,44.13,494,Spring,Weekday,Main Dish,47.28,23356.32,197,13.12,30.27,5.17,1.7,20.99,156,198,0.9547
2022-04-05,Friday,Dinner,kurma,1.75,35.8,37.55,494,Spring,Weekday,Main Dish,27.53,13599.82,486,23.43,72.4,15.95,4.8,25.95,156,198,0.9201
2022-04-05,Friday,Dinner,banana,2.55,25.23,27.78,494,Spring,Weekday,Side Dish,33.26,16430.44,302,16.9,62.29,11.25,1.2,24.22,156,198,0.6591
2022-04-05,Friday,Lunch,Ghee,3.58,14.95,18.53,70,Spring,Weekday,Snack,26.38,1846.6,407,26.11,20.92,7.21,2.7,24.92,500,600,0.8716
2022-04-04,Thursday,Breakfast,Wheat Upma,4.11,33.24,37.35,430,Spring,Weekday,Main Dish,44.32,19057.6,360,16.24,30.78,19.18,3.6,18.49,80,100,0.6452
2022-04-04,Thursday,Lunch,Morokkolambu,2.14,28.7,30.84,316,Spring,Weekday,Side Dish,13.38,4228.08,199,15.35,71.52,14.25,4.7,22.02,120,150,0.8706
2022-04-04,Thursday,Lunch,Rice,3.78,45.96,49.74,316,Spring,Weekday,Side Dish,22.88,7230.08,553,14.19,53.9,11.07,3.1,11.59,40,60,0.2029
2022-04-04,Thursday,Breakfast,Coffee,1.84,32.79,34.63,430,Spring,Weekday,Side Dish,47.53,20437.9,299,9.87,61.35,5.8,3.4,3.52,400,500,0.9968
2022-04-04,Thursday,Lunch,Potato Fry,3.07,41.15,44.22,316,Spring,Weekday,Snack,44.1,13935.6,216,23.34,67.14,12.81,5.0,14.53,100,120,0.6151
2022-04-04,Thursday,Breakfast,coconut milk,5.92,39.81,45.73,430,Spring,Weekday,Side Dish,15.57,6695.1,557,27.17,44.97,17.31,1.4,12.39,156,198,0.2198
2022-04-04,Thursday,Breakfast,kadalai curry,4.05,48.16,52.21,430,Spring,Weekday,Side Dish,27.38,11773.4,241,8.27,59.24,14.69,3.1,25.06,156,198,0.9234
2022-04-04,Thursday,Breakfast,"Sevai(white,red)",3.91,28.07,31.98,430,Spring,Weekday,Side Dish,19.96,8582.8,538,15.65,32.41,4.05,3.9,29.45,156,198,0.8749
2022-04-04,Thursday,Lunch,Pachapayir kolambu,2.63,21.94,24.57,316,Spring,Weekday,Beverage,22.03,6961.48,449,25.69,27.05,6.45,3.1,18.68,156,198,0.571
2022-04-04,Thursday,Dinner,Banana,1.55,39.04,40.59,153,Spring,Weekday,Side Dish,14.5,2218.5,162,18.38,77.41,2.85,2.9,26.67,40,60,0.967
2022-04-04,Thursday,Lunch,Appalam,3.55,46.65,50.2,316,Spring,Weekday,Side Dish,23.6,7457.6,538,24.23,60.41,6.64,3.0,5.3,150,200,0.7213
2022-04-04,Thursday,Dinner,Wheat Parotta,5.63,36.32,41.95,153,Spring,Weekday,Snack,48.41,7406.73,572,11.5,28.5,10.88,3.8,11.18,100,120,0.765
2022-04-04,Thursday,Dinner,Curd rice,3.89,38.72,42.61,153,Spring,Weekday,Side Dish,45.33,6935.49,458,8.43,42.92,4.86,1.4,6.97,156,198,0.9862
2022-04-04,Thursday,Dinner,Salna,2.2,25.68,27.88,153,Spring,Weekday,Side Dish,15.78,2414.34,344,24.01,58.57,7.37,2.9,1.22,120,150,0.8924
2022-04-04,Thursday,Lunch,Rasam,5.31,39.87,45.18,316,Spring,Weekday,Beverage,14.12,4461.92,197,5.28,26.9,8.0,1.5,24.09,80,100,0.3825
2022-04-04,Thursday,Snacks,Sundal,2.45,35.01,37.46,322,Spring,Weekday,Side Dish,33.79,10880.38,337,5.48,76.7,10.09,3.4,18.35,100,120,0.9466
2022-04-04,Thursday,Lunch,Thick curd,4.74,46.22,50.96,316,Spring,Weekday,Side Dish,14.69,4642.04,131,15.4,61.69,9.95,2.9,8.19,156,198,0.7926
2022-04-04,Thursday,Snacks,Chukku paal,1.2,17.59,18.79,322,Spring,Weekday,Side Dish,38.63,12438.86,104,17.03,46.49,11.53,1.7,24.61,156,198,0.9468
2022-04-03,Wednesday,Lunch,Appalam,6.28,32.42,38.7,302,Spring,Weekday,Main Dish,37.1,11204.2,127,22.3,23.84,14.79,1.2,16.74,150,200,0.4796
2022-04-03,Wednesday,Breakfast,Idly,4.54,29.03,33.57,452,Spring,Weekday,Side Dish,17.39,7860.28,471,29.87,20.69,19.73,3.0,17.6,156,198,0.9482
2022-04-03,Wednesday,Breakfast,Pudina chutney,3.38,28.03,31.41,452,Spring,Weekday,Beverage,13.69,6187.88,342,6.44,27.82,18.4,2.7,23.36,156,198,0.4397
2022-04-03,Wednesday,Breakfast,Kesar(Milk),5.17,39.41,44.58,452,Spring,Weekday,Side Dish,31.53,14251.56,279,22.38,38.56,2.52,4.3,24.26,156,198,0.6664
2022-04-03,Wednesday,Breakfast,Sambar,4.99,25.65,30.64,452,Spring,Weekday,Main Dish,16.18,7313.36,373,29.59,27.01,15.87,2.9,24.7,120,150,0.9674
2022-04-03,Wednesday,Breakfast,Coffee,1.96,26.04,28.0,452,Spring,Weekday,Main Dish,31.81,14378.12,302,10.98,79.15,3.99,2.2,16.52,400,500,0.8929
2022-04-03,Wednesday,Lunch,Rice,6.89,44.6,51.49,302,Spring,Weekday,Snack,16.94,5115.88,169,8.56,38.52,2.49,4.1,5.31,40,60,0.6867
2022-04-03,Wednesday,Lunch,Sambar,4.75,28.34,33.09,302,Spring,Weekday,Snack,11.26,3400.52,128,8.03,27.82,6.93,4.4,4.45,120,150,0.8791
2022-04-03,Wednesday,Lunch,Rasam,5.42,44.48,49.9,302,Spring,Weekday,Snack,41.37,12493.74,392,7.53,55.26,16.75,3.7,11.0,80,100,0.4605
2022-04-03,Wednesday,Lunch,Cabbage poriyal,5.18,29.82,35.0,302,Spring,Weekday,Snack,23.94,7229.88,591,12.58,31.94,6.85,2.7,17.22,156,198,0.9449
2022-04-03,Wednesday,Lunch,Thick curd,1.37,31.09,32.46,302,Spring,Weekday,Side Dish,18.06,5454.12,300,6.56,71.75,19.67,3.1,14.95,156,198,0.9492
2022-04-03,Wednesday,Snacks,Tea,1.84,27.7,29.54,387,Spring,Weekday,Side Dish,49.53,19168.11,486,17.74,77.69,14.81,1.2,18.07,200,250,0.9323
2022-04-03,Wednesday,Snacks,puffs/Samosa,3.96,25.36,29.32,387,Spring,Weekday,Side Dish,48.42,18738.54,208,29.92,34.8,9.53,1.1,0.96,156,198,0.9659
2022-04-03,Wednesday,Dinner,Wheat Dosai,4.49,38.22,42.71,434,Spring,Weekday,Side Dish,36.08,15658.72,417,25.35,47.01,14.58,3.5,0.99,100,120,0.9106
2022-04-03,Wednesday,Dinner,Tomato thokku,6.58,33.48,40.06,434,Spring,Weekday,Side Dish,45.73,19846.82,167,20.38,21.33,19.99,2.2,21.65,156,198,0.6967
2022-04-03,Wednesday,Dinner,Daal sambar,3.27,43.26,46.53,434,Spring,Weekday,Beverage,32.03,13901.02,441,12.66,58.44,14.78,4.0,5.79,156,198,0.6114
2022-04-03,Wednesday,Dinner,coconut chutney,4.79,36.96,41.75,434,Spring,Weekday,Main Dish,42.28,18349.52,202,20.6,44.84,15.71,4.6,19.57,156,198,0.9521
2022-04-03,Wednesday,Dinner,banana,6.46,39.27,45.73,434,Spring,Weekday,Side Dish,10.25,4448.5,170,18.18,36.2,18.89,1.6,16.4,156,198,0.9781
2022-04-02,Tuesday,Lunch,Vadagam,7.4,42.73,50.13,319,Spring,Weekday,Main Dish,18.43,5879.17,547,21.02,28.01,11.24,2.3,14.93,200,250,0.9601
2022-04-02,Tuesday,Breakfast,Kichadi,8.67,44.25,52.92,214,Spring,Weekday,Snack,46.01,9846.14,207,29.08,20.22,5.9,2.4,22.68,100,120,0.2033
2022-04-02,Tuesday,Breakfast,coconut chutney,5.74,35.87,41.61,214,Spring,Weekday,Side Dish,24.63,5270.82,518,18.74,34.49,16.89,1.3,9.43,156,198,0.9039
2022-04-02,Tuesday,Breakfast,Ragi Koozh,3.01,28.59,31.6,214,Spring,Weekday,Snack,44.57,9537.98,468,29.15,50.58,14.07,2.2,29.36,80,100,0.8418
2022-04-02,Tuesday,Breakfast,Tomato sauce,4.42,43.3,47.72,214,Spring,Weekday,Side Dish,47.37,10137.18,212,15.81,42.8,18.1,2.3,22.76,156,198,0.2636
2022-04-02,Tuesday,Breakfast,Maggie (without vegetables),3.45,27.0,30.45,214,Spring,Weekday,Beverage,13.69,2929.66,415,8.38,32.56,2.15,4.2,9.8,60,80,0.5901
2022-04-02,Tuesday,Lunch,Tomato Rice,2.17,49.49,51.66,319,Spring,Weekday,Beverage,44.29,14128.51,415,17.65,78.84,12.75,3.6,15.27,100,120,0.9226
2022-04-02,Tuesday,Lunch,Chutney,3.68,33.29,36.97,319,Spring,Weekday,Side Dish,45.85,14626.15,198,7.64,47.13,2.64,2.0,20.86,156,198,0.9408
2022-04-02,Tuesday,Breakfast,Coffee,4.55,31.17,35.72,214,Spring,Weekday,Side Dish,15.13,3237.82,343,12.8,46.91,3.03,3.1,1.73,400,500,0.5283
2022-04-02,Tuesday,Lunch,Rice,6.49,44.22,50.71,319,Spring,Weekday,Main Dish,36.34,11592.46,122,10.4,22.88,12.97,2.2,14.5,40,60,0.7338
2022-04-02,Tuesday,Dinner,veg kuruma,4.91,40.03,44.94,206,Spring,Weekday,Main Dish,25.27,5205.62,116,24.52,54.31,17.44,3.8,1.9,156,198,0.3309
2022-04-02,Tuesday,Lunch,Thick curd,2.81,43.58,46.39,319,Spring,Weekday,Snack,40.23,12833.37,184,20.49,66.52,5.44,2.5,11.04,156,198,0.9099
2022-04-02,Tuesday,Dinner,banana,5.62,44.71,50.33,206,Spring,Weekday,Side Dish,19.1,3934.6,304,6.45,33.68,6.8,2.6,25.72,156,198,0.8027
2022-04-02,Tuesday,Dinner,curd rice,3.83,29.27,33.1,206,Spring,Weekday,Main Dish,28.45,5860.7,362,16.5,35.22,8.16,2.6,5.02,156,198,0.8489
2022-04-02,Tuesday,Lunch,Lemon rice/Pulisahtam/Pudina rice/coconut rice,4.46,37.89,42.35,319,Spring,Weekday,Main Dish,40.3,12855.7,508,15.99,41.02,12.24,4.0,16.88,156,198,0.9528
2022-04-02,Tuesday,Dinner,Chappatti,6.63,41.25,47.88,206,Spring,Weekday,Side Dish,18.94,3901.64,534,6.53,28.99,10.43,4.9,9.53,156,198,0.3632
2022-04-02,Tuesday,Snacks,Ellakai tea,4.33,44.76,49.09,492,Spring,Weekday,Main Dish,18.61,9156.12,363,21.26,54.24,6.92,5.0,8.14,156,198,0.7232
2022-04-02,Tuesday,Snacks,Steamed groundnut,1.53,25.41,26.94,492,Spring,Weekday,Main Dish,43.68,21490.56,113,8.8,65.64,13.53,4.1,28.39,156,198,0.526
2022-04-01,Monday,Lunch,carrot beans poriyal,1.33,27.39,28.72,405,Spring,Weekday,Side Dish,37.62,15236.1,358,28.07,67.29,5.36,1.0,8.75,156,198,0.937
2022-04-01,Monday,Breakfast,Venpongal,6.22,47.28,53.5,301,Spring,Weekday,Beverage,11.42,3437.42,107,15.07,49.49,9.2,2.7,23.94,100,120,0.9065
2022-04-01,Monday,Breakfast,Chutney Sambar,1.1,21.45,22.55,301,Spring,Weekday,Snack,25.47,7666.47,455,9.34,78.53,12.67,2.9,14.87,156,198,0.7783
2022-04-01,Monday,Breakfast,Vadai,4.65,43.43,48.08,301,Spring,Weekday,Main Dish,38.71,11651.71,201,22.37,39.99,10.84,4.5,11.66,100,120,0.896
2022-04-01,Monday,Breakfast,Sweet Pongal,3.06,31.15,34.21,301,Spring,Weekday,Beverage,25.67,7726.67,288,13.65,55.7,7.46,1.6,28.52,120,150,0.9708
2022-04-01,Monday,Breakfast,Upma(wheat),7.54,43.25,50.79,301,Spring,Weekday,Main Dish,43.83,13192.83,573,29.39,25.41,12.06,1.4,11.13,156,198,0.9321
2022-04-01,Monday,Breakfast,Coffee,3.84,38.7,42.54,301,Spring,Weekday,Snack,26.43,7955.43,479,21.02,56.36,14.05,1.0,5.01,400,500,0.6241
2022-04-01,Monday,Lunch,Rice,6.3,35.62,41.92,405,Spring,Weekday,Snack,22.46,9096.3,482,25.56,25.38,2.48,2.3,8.22,40,60,0.6443
2022-04-01,Monday,Lunch,dhal,2.03,35.1,37.13,405,Spring,Weekday,Side Dish,19.6,7938.0,559,26.55,62.94,3.04,1.9,14.96,156,198,0.8653
2022-04-01,Monday,Lunch,Kaarakolambu,0.96,28.56,29.52,405,Spring,Weekday,Beverage,30.95,12534.75,598,8.31,77.55,10.39,1.6,7.17,120,150,0.6365
2022-04-01,Monday,Lunch,Rasam,4.27,45.24,49.51,405,Spring,Weekday,Beverage,40.46,16386.3,189,17.18,62.25,12.09,1.9,15.48,80,100,0.899
2022-04-01,Monday,Lunch,Thick curd,5.06,35.27,40.33,405,Spring,Weekday,Beverage,23.89,9675.45,458,24.12,46.99,17.89,1.1,23.32,156,198,0.3258
2022-04-01,Monday,Lunch,Ghee,3.38,34.95,38.33,405,Spring,Weekday,Beverage,49.59,20083.95,244,9.37,71.5,3.26,3.4,21.3,500,600,0.9739
2022-04-01,Monday,Snacks,Tea,2.95,48.16,51.11,162,Spring,Weekday,Side Dish,26.37,4271.94,596,17.56,77.41,9.54,3.3,6.17,200,250,0.5156
2022-04-01,Monday,Snacks,Cake,5.04,41.3,46.34,162,Spring,Weekday,Beverage,27.04,4380.48,307,14.97,49.94,12.49,1.4,3.48,300,500,0.9353
2022-04-01,Monday,Dinner,Dosai,1.52,21.8,23.32,343,Spring,Weekday,Main Dish,28.21,9676.03,262,8.66,75.89,4.65,3.4,16.27,100,120,0.7234
2022-04-01,Monday,Dinner,Sambar,4.37,39.82,44.19,343,Spring,Weekday,Snack,25.83,8859.69,116,14.19,55.0,15.78,5.0,5.97,120,150,0.9439
2022-04-01,Monday,Dinner,Groundnut chutney,4.47,41.23,45.7,343,Spring,Weekday,Side Dish,27.59,9463.37,548,6.7,52.3,15.4,4.8,2.55,156,198,0.9125
2022-04-01,Monday,Dinner,banana,1.73,17.0,18.73,343,Spring,Weekday,Snack,10.52,3608.36,190,5.65,47.27,18.26,1.0,15.81,156,198,0.9466
2022-04-01,Monday,Lunch,Appalam,4.19,42.79,46.98,405,Spring,Weekday,Snack,34.89,14130.45,429,20.16,55.38,17.59,2.3,20.08,150,200,0.603
